vote_average,log_budget,log_revenue,log_vote_count,log_user_rating_count,log_keyword_count,runtime
7.0,15.068273812173887,17.155396880182252,6.2422232654551655,8.53954159508,1.6094379124341003,91.0
6.9,16.759949589762293,17.067303307255134,7.405495663199472,9.62911649414402,3.295836866004329,108.0
4.1,17.72753358339242,16.260851194989943,4.007333185232471,7.216709486709457,3.7376696182833684,91.0
3.9,16.52356082573315,14.529700283079698,2.833213344056216,6.391917113392602,0.6931471805599453,90.0
6.1,16.811242881518265,15.570240485002937,5.043425116919247,8.214465160759186,1.3862943611198906,108.0
5.5,17.599700214609808,0.0,4.5217885770490405,8.750366278367625,1.9459101490553132,118.0
6.7,15.894952224644102,13.18019256622443,4.477336814478207,8.139148678884066,3.091042453358316,116.0
7.2,13.710151153416941,0.0,3.295836866004329,7.908754738783246,3.2188758248682006,102.0
6.3,17.453096744006448,16.14765455028724,4.465908118654584,8.431199478249262,2.772588722239781,129.0
5.1,16.588099342704055,0.0,4.0943445622221,6.9975959829819265,1.791759469228055,88.0
6.1,15.915901618028812,15.916633720329946,5.25227342804663,8.147288258706624,1.6094379124341003,90.0
5.7,17.665658180950928,16.331544601117734,4.356708826689592,7.803435056952168,1.9459101490553132,104.0
4.5,16.454567959008102,16.801192546169812,4.736198448394496,7.67786350067821,1.0986122886681098,100.0
5.7,17.72753358339242,18.82794521889528,6.131226489483141,10.150542923896651,3.1354942159291497,108.0
7.9,14.914123179965662,0.0,6.54534966033442,7.912423121473705,2.9444389791664403,98.0
6.8,15.76142084987672,13.235817054899483,5.655991810819852,8.480944058741116,2.5649493574615367,91.0
5.3,16.705882371415992,0.0,3.1354942159291497,7.095064377287131,2.302585092994046,106.0
6.5,16.300417291085605,17.534072593066618,6.643789733147672,9.975854724662028,1.791759469228055,92.0
7.3,16.993564429978885,19.019608548565085,5.986452005284438,9.322150047028188,2.8903717578961645,135.0
7.7,18.09217669086922,19.162618093443648,8.133000218583613,11.105152696260319,2.1972245773362196,177.0
8.1,14.077875591662238,17.157049049257896,7.87587915949631,10.35430836236509,2.4849066497880004,114.0
6.5,15.830413711839864,17.293423518540404,5.5053315359323625,9.497397249034046,2.3978952727983707,91.0
5.8,17.370858648025116,0.0,3.6375861597263857,7.048386408721883,0.0,108.0
7.0,16.408149982377452,0.0,3.1780538303479458,3.9318256327243257,1.791759469228055,106.0
5.1,17.034386422832473,15.652584316230964,2.0794415416798357,5.605802066295998,1.791759469228055,113.0
5.4,17.50439003707821,18.065433366270153,4.941642422609304,8.313852267398207,2.0794415416798357,117.0
6.3,15.76142084987672,16.50352395635338,4.204692619390966,8.204945165019208,1.6094379124341003,92.0
4.4,16.648723960844016,0.0,4.663439094112067,7.329093736246592,1.0986122886681098,95.0
5.1,17.72753358339242,16.10314555307438,3.828641396489095,7.697121317282625,1.6094379124341003,95.0
5.9,17.909855136853043,0.0,3.9512437185814275,8.636574948436317,1.3862943611198906,119.0
6.7,17.249497794707484,19.037273792177565,5.717027701406222,10.155762630356586,2.3978952727983707,117.0
6.5,16.759949589762293,18.76715299194654,7.455876687491824,9.604474863741963,3.1780538303479458,118.0
6.0,15.201805169084134,13.65480879993929,2.4849066497880004,5.921578419643816,1.791759469228055,113.0
7.3,17.76675429577647,19.688298359551155,7.401231264413015,10.958095705706183,3.091042453358316,140.0
6.5,17.147715103853763,17.268569952263096,5.0238805208462765,9.512442967089195,1.791759469228055,139.0
5.2,18.420680753952364,19.63419531548269,7.333023014386481,10.550276609117924,3.091042453358316,121.0
6.8,14.508658238524095,14.058457520888082,3.367295829986474,7.468513271496337,1.9459101490553132,83.0
5.9,16.213405921671733,12.090128542999349,4.060443010546419,7.917171988845776,0.0,91.0
6.0,17.72753358339242,19.478221684097427,6.952728644624869,9.652458797732383,2.5649493574615367,100.0
6.8,17.034386422832473,16.385946299199293,4.248495242049359,7.807510042216193,1.6094379124341003,128.0
5.0,17.72753358339242,18.839536476134583,5.3706380281276624,9.672122799562842,1.6094379124341003,109.0
7.0,17.78580249038432,18.874219543751828,6.2324480165505225,10.167004997988611,2.833213344056216,116.0
6.8,15.76142084987672,17.050474118455163,6.80128303447162,9.730561717382535,3.091042453358316,104.0
6.3,17.11134746100564,16.59686221083196,4.48863636973214,8.431635303054591,1.9459101490553132,102.0
6.9,18.31532023940565,19.71842163148081,7.647308832356238,10.60750048640638,3.258096538021482,128.0
5.9,17.822843761378564,18.664414345797027,5.768320995793772,9.518853954007897,1.791759469228055,134.0
6.2,16.811242881518265,15.838874880514219,6.008813185442595,9.152605321324945,2.772588722239781,107.0
5.5,17.034386422832473,16.7639269325856,5.942799375126701,9.566194979531012,2.1972245773362196,97.0
5.4,18.31532023940565,18.547255965923945,6.467698726104354,9.73032393352694,2.772588722239781,96.0
6.8,14.220976332738882,15.818640142807183,5.638354669333745,8.646289764750648,1.0986122886681098,91.0
7.2,13.122365377402328,13.9541875641829,4.174387269895637,7.807916628926408,1.3862943611198906,89.0
6.8,15.607270193858982,14.56813440757729,5.993961427306569,9.162934249578912,2.4849066497880004,94.0
5.2,16.52356082573315,18.005165315142214,5.0369526024136295,7.993282328101591,2.1972245773362196,92.0
6.4,1.0986122886681098,0.6931471805599453,3.6109179126442243,6.456769655572163,1.791759469228055,95.0
5.6,16.906553056777135,18.521683472232386,5.886104031450156,10.18686035339981,1.9459101490553132,114.0
5.8,11.918397239722838,13.0655199727673,2.70805020110221,6.892641641172089,1.9459101490553132,94.0
6.4,2.1972245773362196,2.833213344056216,4.941642422609304,7.894690850425624,1.3862943611198906,98.0
5.5,17.72753358339242,16.155623393383497,4.718498871295094,7.518064181233078,1.9459101490553132,135.0
4.9,17.622173069956816,16.828628569901763,5.568344503761097,9.082279701908664,2.0794415416798357,128.0
7.2,15.76142084987672,15.937703950792574,4.7535901911063645,8.761080103868347,2.0794415416798357,112.0
5.5,17.370858648025116,18.5462035633915,6.126869184114185,9.626085789491903,2.772588722239781,108.0
6.8,17.553180200057167,15.889850609141131,5.814130531825066,9.19238004659919,3.1354942159291497,145.0
4.6,16.454567959008102,15.569914413658926,2.302585092994046,5.872117789475416,0.0,99.0
5.6,17.909855136853043,18.46301280414933,5.384495062789089,9.126523885883072,1.791759469228055,100.0
6.5,16.811242881518265,17.727783692107625,5.1298987149230735,8.695004592732307,2.1972245773362196,103.0
5.9,18.980296537602072,19.392285914366305,6.925595197110468,10.332669187261608,1.9459101490553132,135.0
5.1,15.894952224644102,0.0,3.258096538021482,6.655440350367647,1.3862943611198906,89.0
5.9,17.216707972959764,0.0,3.332204510175204,6.212606095751519,1.9459101490553132,98.0
6.7,14.845130332288226,14.777349633553024,3.58351893845611,7.593877844605118,1.0986122886681098,135.0
7.7,14.731801689838349,15.526675472834972,6.892641641172089,8.828201089171515,2.4849066497880004,105.0
6.2,16.118095750958314,17.092230106238617,6.142037405587356,9.24541789858888,0.6931471805599453,89.0
6.3,16.860033043306743,16.970381095500485,3.8918202981106265,8.39185670010494,2.302585092994046,115.0
7.4,10.203629181337648,14.963271993978692,6.646390514847729,10.169882145844653,1.3862943611198906,92.0
6.3,17.034386422832473,16.915602891887552,5.220355825078324,9.115150184972434,1.9459101490553132,97.0
5.9,17.822843761378564,19.181557084518822,5.384495062789089,9.500918247539989,1.6094379124341003,123.0
5.1,17.622173069956816,0.0,4.5217885770490405,8.479491324232226,1.791759469228055,101.0
6.5,16.588099342704055,19.32601315211921,7.546974117516527,10.519672691959444,3.091042453358316,107.0
7.3,16.705882371415992,15.588334883523403,6.461468176353717,9.773037123152063,3.1780538303479458,127.0
5.0,16.52356082573315,16.317049455224087,3.2188758248682006,6.763884908562435,0.6931471805599453,103.0
7.7,13.45883704259595,15.87355122583212,4.5217885770490405,9.3425083355536,2.4849066497880004,171.0
6.9,15.424948670398354,14.930368829764083,5.703782474656201,9.02063159674821,2.772588722239781,99.0
6.0,16.166885910365842,17.086039378519754,2.8903717578961645,8.0861025356691,0.0,113.0
6.9,4.795790545596741,0.0,4.51085950651685,8.551787836180736,1.791759469228055,121.0
5.9,17.034386422832473,0.0,4.727387818712341,9.298534382712099,1.9459101490553132,100.0
7.2,17.909855136853043,19.22565820652359,7.351799869057777,10.327970666480054,2.0794415416798357,123.0
5.2,16.454567959008102,14.721347236138207,2.3978952727983707,6.476972362889683,1.791759469228055,139.0
4.7,17.909855136853043,17.426428497635523,5.945420608606575,9.355219633294267,2.3978952727983707,109.0
5.7,17.50439003707821,0.0,4.430816798843313,7.640603826393634,0.6931471805599453,101.0
8.1,16.213405921671733,20.468887014201155,8.821584877430965,11.252157925059329,2.833213344056216,121.0
7.0,16.705882371415992,0.0,5.407171771460119,9.387481868728596,2.302585092994046,115.0
7.4,16.648723960844016,0.0,5.337538079701318,8.511577452630602,2.9444389791664403,97.0
6.6,16.118095750958314,0.0,3.1354942159291497,5.159055299214529,0.0,100.0
6.6,14.508658238524095,16.891230260740898,4.2626798770413155,9.44295889365291,2.5649493574615367,105.0
7.2,17.216707972959764,18.894669447232353,6.456769655572163,9.788862026694824,1.791759469228055,133.0
4.3,17.909855136853043,0.0,2.4849066497880004,7.217443431696533,1.791759469228055,108.0
6.4,16.648723960844016,15.844154340353498,3.367295829986474,7.176254532017144,3.044522437723423,106.0
6.1,17.622173069956816,18.53406565089319,5.60947179518496,9.027738775974909,1.3862943611198906,123.0
5.2,16.52356082573315,0.0,3.6375861597263857,7.390798521735676,1.9459101490553132,97.0
5.6,1.9459101490553132,1.791759469228055,2.0794415416798357,7.072421900537371,0.0,95.0
7.0,15.520258832020865,0.0,2.4849066497880004,6.862757913051401,2.0794415416798357,128.0
6.1,17.249497794707484,18.485380045914006,4.859812404361672,9.420682331453184,2.4849066497880004,112.0
4.0,15.38412668421143,0.0,1.6094379124341003,4.48863636973214,2.0794415416798357,89.0
6.9,17.341871111992198,17.733172971993923,6.833031732786201,10.161959636903632,2.5649493574615367,119.0
6.4,17.72753358339242,19.061795204185188,6.259581464064923,10.262908722142885,2.1972245773362196,127.0
8.2,16.588099342704055,17.628485857731853,8.364973978438726,10.444706581621912,2.9444389791664403,110.0
6.6,16.213405921671733,14.856785710940283,2.302585092994046,6.762729506931879,1.791759469228055,113.0
8.3,15.894952224644102,19.18115363439065,9.06773940337716,11.383977836542975,2.9444389791664403,154.0
6.1,12.899222326086994,11.933758545209391,2.302585092994046,5.537334267018537,0.0,105.0
6.2,17.281246492014,16.73611300668165,6.068425588244111,8.964567702601611,1.791759469228055,107.0
6.4,16.906553056777135,16.333207111220425,2.0794415416798357,6.617402977974478,2.0794415416798357,108.0
5.3,16.52356082573315,16.240371158114005,3.5263605246161616,8.16961956172385,2.302585092994046,133.0
6.5,17.370858648025116,16.094996815130763,5.529429087511423,7.256297239690681,1.0986122886681098,89.0
5.5,17.622173069956816,18.953439564914206,5.762051382780177,9.428029072607428,1.3862943611198906,110.0
6.8,17.822843761378564,19.096515236043995,6.849066282633458,10.502351525774941,2.70805020110221,121.0
6.3,16.906553056777135,19.061657182121934,6.218600119691729,9.777073627680469,1.9459101490553132,97.0
8.5,17.034386422832473,17.1598366610298,9.031094081699155,11.419526457711646,2.3978952727983707,142.0
6.0,3.4965075614664802,0.0,3.091042453358316,6.184148890937483,2.1972245773362196,100.0
5.5,17.034386422832473,15.21780030803739,4.948759890378168,9.035986984831405,1.9459101490553132,98.0
6.4,17.453096744006448,18.603002309079653,6.135564891081739,10.301290044308947,1.791759469228055,118.0
5.4,15.607270193858982,16.300417291085605,3.5263605246161616,7.379008127628304,2.4849066497880004,98.0
5.6,15.687312888712007,0.0,2.772588722239781,6.023447592961033,1.3862943611198906,99.0
7.5,16.213405921671733,16.121366894601774,6.8501261661455,9.870240958742492,1.9459101490553132,118.0
5.4,17.216707972959764,16.99556243255839,5.099866427824199,8.494129251817686,2.1972245773362196,106.0
6.5,16.648723960844016,19.019830476198848,5.831882477283517,10.149370590819828,2.1972245773362196,103.0
6.9,14.914123179965662,16.5315051189084,4.653960350157523,9.504575923397805,2.6390573296152584,106.0
6.4,16.52356082573315,18.490369078881876,7.429520842786462,10.708690286886394,1.6094379124341003,86.0
7.0,15.424948670398354,14.43759451104287,4.7535901911063645,7.4377951216719325,2.302585092994046,139.0
6.4,17.9426449591384,19.19026900641899,5.968707559985366,10.43974697755893,3.295836866004329,141.0
6.4,17.622173069956816,18.582928938804823,5.662960480135946,9.729848196125007,2.302585092994046,119.0
7.3,16.52356082573315,18.358805350872576,6.8885724595653635,9.784084455288346,1.3862943611198906,102.0
5.0,17.6441519761925,19.649242376946724,6.327936783729195,9.361257257293044,2.3978952727983707,91.0
8.2,17.822843761378564,20.334577311688424,9.005527777346696,11.428695670336413,2.995732273553991,142.0
6.6,15.607270193858982,19.355600210458668,6.484635235635252,10.300382709961225,2.8903717578961645,117.0
5.3,17.622173069956816,17.94179406498628,3.7376696182833684,7.684324067681155,1.6094379124341003,123.0
8.0,17.622173069956816,20.485315424365478,8.616314282284044,10.721150607793641,2.302585092994046,89.0
6.0,17.370858648025116,15.396166206572815,4.343805421853684,7.5766097669730375,1.9459101490553132,140.0
6.4,16.454567959008102,16.710879918127944,5.697093486505405,7.9665866976384025,3.1354942159291497,112.0
6.6,16.951004817371683,19.67795753267319,7.844240718141811,10.536380355230888,2.0794415416798357,101.0
6.4,17.216707972959764,17.74993279697887,6.284134161070802,9.721785803621579,1.3862943611198906,83.0
6.1,15.607270193858982,0.0,3.713572066704308,8.392083380373393,1.791759469228055,112.0
6.5,16.257857680289998,16.815227432441546,5.198497031265826,9.12052506765382,2.1972245773362196,99.0
6.4,15.894952224644102,14.508658238524095,4.276666119016055,8.202208436436448,1.791759469228055,98.0
5.4,17.50439003707821,0.0,6.056784013228625,8.69265796074698,2.0794415416798357,95.0
6.1,17.622173069956816,0.0,5.3706380281276624,9.483340185641822,2.302585092994046,111.0
6.8,17.216707972959764,19.674723310555624,7.503840746698951,10.72645612717891,1.9459101490553132,116.0
5.5,17.11134746100564,18.437012472288835,5.666426688112432,8.769196271411001,1.6094379124341003,99.0
6.8,18.560442695023177,19.752736456331352,7.037905963447182,10.823152585049232,2.833213344056216,141.0
6.5,17.958645300228824,17.036464262544413,5.318119993844216,8.604287898267172,2.1972245773362196,191.0
6.0,16.118095750958314,17.196247341915182,3.4657359027997265,6.602587892189336,1.9459101490553132,100.0
6.5,10.714439990727769,0.0,4.0943445622221,6.804614520062624,2.1972245773362196,83.0
5.9,15.76142084987672,16.85293750114681,2.302585092994046,6.0867747269123065,1.6094379124341003,119.0
4.1,17.370858648025116,18.414899283471048,5.802118375377063,7.8119734296220225,2.1972245773362196,102.0
4.5,17.073607134447293,17.421008430313073,4.709530201312334,8.255048902752295,1.791759469228055,99.0
7.1,15.894952224644102,16.006784241581354,5.730099782973574,7.628517626575055,2.9444389791664403,95.0
7.0,17.341871111992198,17.289197300153884,5.153291594497779,8.47595444339964,1.9459101490553132,139.0
5.1,16.653418804872704,16.860580512439707,3.7612001156935624,6.828712071641684,0.6931471805599453,107.0
6.6,14.978661680269907,0.0,3.044522437723423,8.130059039992796,1.3862943611198906,100.0
5.0,17.50439003707821,0.0,2.772588722239781,6.565264970035361,1.3862943611198906,122.0
5.5,17.72753358339242,18.596388729214706,6.100318952020064,9.694801486310846,3.1780538303479458,104.0
5.8,16.380459992348886,12.968906789972536,4.634728988229636,8.142645185942795,2.4849066497880004,87.0
7.4,16.906553056777135,16.665517334949108,6.104793232414985,8.6278397115033,2.995732273553991,121.0
3.7,16.380459992348886,14.759473264596334,2.3978952727983707,5.631211781821365,3.367295829986474,90.0
7.7,17.216707972959764,17.41326143467537,6.692083742506628,9.262363400043334,2.3978952727983707,144.0
6.1,18.064005814299346,19.356774934494904,6.398594934535208,10.218955010995845,2.3978952727983707,112.0
5.4,17.50439003707821,16.79745070591299,4.770684624465665,7.1846291527173145,2.9444389791664403,121.0
7.4,15.747032114495013,15.894081720974466,6.3784261836515865,9.172223049863055,2.302585092994046,102.0
6.4,17.858561843342684,18.88476544711433,6.926577033222725,9.919360901692418,3.258096538021482,115.0
4.2,15.894952224644102,0.0,3.4011973816621555,7.205635176410364,1.791759469228055,96.0
5.7,17.216707972959764,16.22661556047117,4.356708826689592,6.890609120147166,1.791759469228055,94.0
6.6,17.553180200057167,19.414851975612443,6.2422232654551655,10.216873920776164,1.9459101490553132,154.0
6.0,16.811242881518265,18.850504268976348,6.063785208687608,9.199683791787654,2.1972245773362196,112.0
7.2,17.599700214609808,19.725970454254732,7.123672785204607,10.947661254690129,3.332204510175204,130.0
5.9,17.370858648025116,16.74058541472984,3.8066624897703196,6.9874902470009905,1.9459101490553132,115.0
4.5,17.216707972959764,0.0,3.784189633918261,6.85751406254539,0.0,109.0
6.1,16.705882371415992,18.122135587948716,5.472270673671475,8.114922974204593,2.1972245773362196,97.0
6.4,17.312018149733785,0.0,3.9512437185814275,6.634633357861686,1.791759469228055,140.0
6.2,17.034386422832473,18.711504072489138,6.139884552226255,9.629182277125986,1.9459101490553132,86.0
6.7,17.034386422832473,0.0,4.912654885736052,7.216709486709457,2.302585092994046,140.0
7.1,17.216707972959764,0.0,5.638354669333745,9.408863308108145,2.833213344056216,111.0
5.7,17.50439003707821,0.0,2.9444389791664403,6.61338421837956,1.3862943611198906,115.0
6.8,17.50439003707821,18.99164429605991,5.973809611869261,9.904537001671699,2.4849066497880004,128.0
7.6,16.380459992348886,18.00208272038703,5.8971538676367405,9.235228087483963,2.6390573296152584,133.0
4.6,17.216707972959764,0.0,2.8903717578961645,5.666426688112432,0.0,112.0
7.6,17.958645300228824,20.63999291883943,8.508555998020574,11.216619648027034,2.5649493574615367,127.0
6.5,16.012735246411598,14.688990652611697,5.3471075307174685,8.700014623251842,2.0794415416798357,117.0
6.1,14.220976332738882,12.94553550266739,4.718498871295094,7.949444420250626,3.1780538303479458,96.0
6.1,18.258161826219297,18.73766787286272,6.587550014824796,9.632400353656184,2.302585092994046,130.0
5.3,16.906553056777135,0.0,4.465908118654584,8.061486866871327,1.6094379124341003,111.0
7.1,16.41820031748273,16.23903716004854,5.135798437050262,8.122668023346407,2.1972245773362196,104.0
7.2,15.068273812173887,17.14413728263389,5.19295685089021,8.296546520300614,1.9459101490553132,97.0
5.8,17.822843761378564,18.619279251187436,5.568344503761097,9.575122364808813,3.1354942159291497,133.0
7.2,15.894952224644102,0.0,5.272999558563747,9.633645398212678,2.0794415416798357,111.0
7.0,17.034386422832473,19.905204193442355,7.40184157874383,10.534067600827244,2.0794415416798357,125.0
4.8,16.300417291085605,16.57722695256745,5.313205979041787,8.35819745992578,1.791759469228055,107.0
6.1,16.811242881518265,16.54597441909243,4.465908118654584,7.080026499922591,2.3978952727983707,118.0
4.8,17.50439003707821,0.0,4.219507705176107,7.2115567333138015,1.9459101490553132,87.0
6.7,15.201805169084134,0.0,3.9889840465642745,7.259116128097101,2.1972245773362196,93.0
7.2,17.216707972959764,18.7217552362681,5.932245187448011,8.15708378502887,1.9459101490553132,138.0
7.6,17.073607134447293,19.14667471829307,6.927557906278317,9.99706896615766,2.4849066497880004,125.0
7.1,15.76142084987672,18.575117105825765,5.673323267171493,9.825201634137583,3.1354942159291497,121.0
6.9,16.454567959008102,17.13027047064736,3.871201010907891,6.838405200847344,1.6094379124341003,109.0
6.7,16.213405921671733,16.252556086888433,4.605170185988092,8.492900498847193,3.091042453358316,97.0
7.5,16.257857680289998,16.961295640817006,5.365976015021851,9.350015354048665,2.3978952727983707,134.0
5.9,17.50439003707821,17.007316271229797,4.430816798843313,8.17695386822578,2.302585092994046,128.0
4.2,16.906553056777135,16.18540012457009,5.736572297479192,8.669399124305569,2.0794415416798357,104.0
6.4,16.811242881518265,17.391774240587754,6.3561076606958915,9.732165281200542,2.3978952727983707,104.0
5.7,16.257857680289998,15.002007342342903,3.6109179126442243,7.716906135298388,2.0794415416798357,100.0
5.6,13.592368256649284,13.816947525032393,2.3978952727983707,6.8501261661455,0.6931471805599453,114.0
7.2,16.300417291085605,16.940091703233236,5.236441962829949,9.123038043573386,1.791759469228055,114.0
8.3,16.906553056777135,19.58808987422816,8.39773375137891,11.122294780695517,2.302585092994046,195.0
6.4,16.380459992348886,15.872283216057143,4.927253685157205,8.761393485256058,2.0794415416798357,95.0
5.4,17.034386422832473,17.6880322796829,4.948759890378168,8.3133619511344,2.302585092994046,108.0
6.8,16.906553056777135,0.0,4.127134385045092,8.52872642722991,1.9459101490553132,131.0
6.5,16.860033043306743,19.243978104148432,6.447305862541213,10.346087867306553,2.995732273553991,105.0
4.9,17.50439003707821,18.571683626087346,4.976733742420574,8.576593534697684,2.9444389791664403,108.0
7.9,17.147715103853763,17.316240073215855,8.251663923605589,10.522799800586712,2.4849066497880004,117.0
6.1,16.811242881518265,16.265263493137347,4.882801922586371,9.56843430866833,1.791759469228055,93.0
5.4,3.4339872044851463,0.0,5.4116460518550396,7.736307096548285,1.791759469228055,102.0
4.0,17.6867115897055,16.85599944327004,5.4680601411351315,8.756525002926972,2.0794415416798357,104.0
6.1,15.816990693309524,15.855433162026333,3.9889840465642745,6.754604099487962,0.6931471805599453,96.0
5.0,17.72753358339242,16.617591393328727,4.418840607796598,7.990238185720363,1.6094379124341003,102.0
7.6,16.705882371415992,18.141421896326605,7.666690200080086,10.056165720177834,2.772588722239781,76.0
6.2,17.216707972959764,17.802619625631475,5.393627546352362,9.611663580917012,1.0986122886681098,105.0
7.4,17.034386422832473,17.849840855813934,6.450470422144176,9.696647867928448,1.6094379124341003,130.0
7.5,16.341239282272525,16.32360885706226,6.637258031284457,9.743377484107393,2.4849066497880004,120.0
6.2,17.11134746100564,16.43076460977087,5.187385805840755,7.415776975415394,1.3862943611198906,80.0
5.3,12.206077645517674,0.0,3.4011973816621555,7.267525427828172,2.1972245773362196,106.0
7.1,16.705882371415992,19.982365773654585,7.81923445385907,10.356090667101697,2.3978952727983707,103.0
6.9,16.906553056777135,20.040068989219833,7.231287004327616,10.36110225496905,2.0794415416798357,127.0
7.4,17.147715103853763,20.038186463928767,8.159374736775426,10.827270150168578,2.5649493574615367,90.0
7.7,18.420680753952364,20.069339371462824,8.360539381370861,11.032257169794764,2.6390573296152584,137.0
7.6,16.906553056777135,19.865736460320466,6.98933526597456,10.846205976245562,1.3862943611198906,181.0
7.0,17.370858648025116,19.8349523782295,7.671360923190644,10.891503419862211,2.302585092994046,126.0
8.1,16.759949589762293,19.424040235503067,8.422882511944996,11.33951211204528,2.3978952727983707,119.0
6.9,14.213228400022265,19.035463528934805,7.587817219993427,9.914130712634607,2.4849066497880004,83.0
7.5,17.034386422832473,19.74868516482711,8.016317898503415,10.628230294685824,2.3978952727983707,84.0
6.9,14.77102238760702,18.24989243483448,7.253470382684528,9.647691668946669,2.8903717578961645,88.0
7.0,16.454567959008102,19.953237614210334,7.4999765409521215,10.529586398342945,2.3978952727983707,119.0
7.7,15.647145654047936,13.367099325969543,5.58724865840025,8.16223106548118,2.5649493574615367,145.0
7.7,15.76142084987672,17.920003055276915,7.640603826393634,10.868092144688834,2.6390573296152584,98.0
6.3,16.04552506565036,0.0,5.017279836814924,9.063115652219658,2.0794415416798357,90.0
4.9,15.201805169084134,16.629421209735973,4.718498871295094,7.554858521040676,2.1972245773362196,86.0
4.6,15.894952224644102,0.0,3.4339872044851463,7.424761761823209,1.0986122886681098,97.0
4.0,13.122365377402328,0.0,1.3862943611198906,5.1298987149230735,1.6094379124341003,91.0
7.1,15.201805169084134,17.835046405133788,7.160845906664299,9.185842740375783,2.0794415416798357,78.0
7.4,17.216707972959764,18.44650621705291,6.4692503167957724,9.44959346502346,1.9459101490553132,129.0
3.6,17.32705602664604,0.0,2.8903717578961645,5.8998973535824915,1.0986122886681098,92.0
5.7,16.300417291085605,15.412863743341358,2.8903717578961645,7.095064377287131,1.791759469228055,108.0
6.2,17.6441519761925,18.429252094746452,5.484796933490655,9.064736398117391,2.1972245773362196,117.0
6.7,18.197537205138154,19.94171655278473,7.8928255262511176,10.69471380325571,3.044522437723423,110.0
6.4,17.858561843342684,18.562764996372575,6.317164686747284,9.71776020260734,2.70805020110221,103.0
6.2,17.453096744006448,17.180087695653675,5.929589143389895,9.438750032962892,2.0794415416798357,79.0
4.8,16.380459992348886,16.096861902096013,1.6094379124341003,5.802118375377063,1.791759469228055,91.0
